client_id,number_contacts,contact_duration,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
5868,0,0,0,False,False,2022-05-11
5869,0,0,0,False,False,2022-05-25
5870,0,0,0,False,False,2022-05-07
5871,0,0,0,False,False,2022-05-27
5872,0,0,0,False,False,2022-05-14
5873,0,0,0,False,False,2022-05-21
5874,0,0,0,False,False,2022-05-23
5875,0,0,0,False,False,2022-05-11
5876,0,0,0,False,False,2022-05-01
5877,0,0,0,False,False,2022-05-29
5878,0,0,0,False,False,2022-05-15
5879,0,0,0,False,False,2022-05-17
5880,0,0,0,False,False,2022-05-24
5881,0,0,0,False,False,2022-05-29
5882,0,0,0,False,False,2022-05-07
5883,0,0,0,False,False,2022-05-11
5884,0,0,0,False,False,2022-05-16
5885,0,0,0,False,False,2022-05-05
5886,0,0,0,False,False,2022-05-02
5887,0,0,0,False,False,2022-05-10
5888,0,0,0,False,False,2022-05-04
5889,0,0,0,False,False,2022-05-16
5890,0,0,0,False,False,2022-05-14
5891,0,0,0,False,False,2022-05-31
5892,0,0,0,False,False,2022-05-17
5893,0,0,0,False,False,2022-05-26
5894,0,0,0,False,False,2022-05-02
5895,0,0,0,False,False,2022-05-29
5896,0,0,0,False,False,2022-05-19
5897,0,0,0,False,False,2022-05-01
5898,0,0,0,False,False,2022-05-02
5899,0,0,0,False,False,2022-05-21
5900,0,0,0,False,False,2022-05-04
5901,0,0,0,False,False,2022-05-15
5902,0,0,0,False,False,2022-05-06
5903,0,0,0,False,False,2022-05-22
5904,0,0,0,False,False,2022-05-14
5905,0,0,0,False,False,2022-05-15
5906,0,0,0,False,False,2022-05-29
5907,0,0,0,False,False,2022-05-24
5908,0,0,0,False,False,2022-05-14
5909,0,0,0,False,False,2022-05-09
5910,0,0,0,False,False,2022-05-18
5911,0,0,0,False,False,2022-05-12
5912,0,0,0,False,False,2022-05-10
5913,0,0,0,False,False,2022-05-10
5914,0,0,0,False,False,2022-05-16
5915,0,0,0,False,False,2022-05-24
5916,0,0,0,False,False,2022-05-19
5917,0,0,0,False,False,2022-05-16
5918,0,0,0,False,False,2022-05-21
5919,0,0,0,False,False,2022-05-16
5920,0,0,0,False,False,2022-05-17
5921,0,0,0,False,False,2022-05-10
5922,0,0,0,False,False,2022-05-03
5923,0,0,0,False,False,2022-05-30
5924,0,0,0,False,False,2022-05-01
5925,0,0,0,False,False,2022-05-13
5926,0,0,0,False,False,2022-05-07
5927,0,0,0,False,False,2022-05-07
5928,0,0,0,False,False,2022-05-26
5929,0,0,0,False,False,2022-05-26
5930,0,0,0,False,False,2022-05-29
5931,0,0,0,False,False,2022-05-10
5932,0,0,0,False,False,2022-05-26
5933,0,0,0,False,False,2022-05-14
5934,0,0,0,False,False,2022-05-03
5935,0,0,0,False,False,2022-05-31
5936,0,0,0,False,False,2022-05-03
5937,0,0,0,False,False,2022-05-12
5938,0,0,0,False,False,2022-05-06
5939,0,0,0,False,False,2022-05-20
5940,0,0,0,False,False,2022-05-08
5941,0,0,0,False,False,2022-05-19
5942,0,0,0,False,False,2022-05-20
5943,0,0,0,False,False,2022-05-20
5944,0,0,0,False,False,2022-05-22
5945,0,0,0,False,False,2022-05-03
5946,0,0,0,False,False,2022-05-21
5947,0,0,0,False,False,2022-05-24
5948,0,0,0,False,True,2022-05-02
5949,0,0,0,False,False,2022-05-04
5950,0,0,0,False,False,2022-05-17
5951,0,0,0,False,False,2022-05-14
5952,0,0,0,False,False,2022-05-12
5953,0,0,0,False,False,2022-05-07
5954,0,0,0,False,False,2022-05-08
5955,0,0,0,False,False,2022-05-24
5956,0,0,0,False,False,2022-05-19
5957,0,0,0,False,False,2022-05-26
5958,0,0,0,False,False,2022-05-26
5959,0,0,0,False,False,2022-05-22
5960,0,0,0,False,False,2022-05-27
5961,0,0,0,False,False,2022-05-16
5962,0,0,0,False,False,2022-05-05
5963,0,0,0,False,False,2022-05-05
5964,0,0,0,False,False,2022-05-29
5965,0,0,0,False,False,2022-05-02
5966,0,0,0,False,False,2022-05-04
5967,0,0,0,False,False,2022-05-06
5968,0,0,0,False,False,2022-05-11
5969,0,0,0,False,False,2022-05-13
5970,0,0,0,False,False,2022-05-13
5971,0,0,0,False,False,2022-05-04
5972,0,0,0,False,False,2022-05-02
5973,0,0,0,False,False,2022-05-24
5974,0,0,0,False,False,2022-05-24
5975,0,0,0,False,False,2022-05-27
5976,0,0,0,False,False,2022-05-20
5977,0,0,0,False,False,2022-05-15
5978,0,0,0,False,True,2022-05-10
5979,0,0,0,False,False,2022-05-07
5980,0,0,0,False,False,2022-05-11
5981,0,0,0,False,False,2022-05-09
5982,0,0,0,False,False,2022-05-31
5983,0,0,0,False,False,2022-05-22
5984,0,0,0,False,False,2022-05-22
5985,0,0,0,False,False,2022-05-05
5986,0,0,0,False,False,2022-05-20
5987,0,0,0,False,False,2022-05-28
5988,0,0,0,False,False,2022-05-01
5989,0,0,0,False,False,2022-05-23
5990,0,0,0,False,False,2022-05-20
5991,0,0,0,False,False,2022-05-08
5992,0,0,0,False,False,2022-05-04
5993,0,0,0,False,False,2022-05-26
5994,0,0,0,False,False,2022-05-28
5995,0,0,0,False,False,2022-05-14
5996,0,0,0,False,False,2022-05-23
5997,0,0,0,False,False,2022-05-11
5998,0,0,0,False,True,2022-05-22
5999,0,0,0,False,False,2022-05-20
6000,0,0,0,False,False,2022-05-13
6001,0,0,0,False,False,2022-05-08
6002,0,0,0,False,False,2022-05-03
6003,0,0,0,False,False,2022-05-03
6004,0,0,0,False,False,2022-05-07
6005,0,0,0,False,False,2022-05-08
6006,0,0,0,False,False,2022-05-24
6007,0,0,0,False,False,2022-05-22
6008,0,0,0,False,False,2022-05-22
6009,0,0,0,False,False,2022-05-12
6010,0,0,0,False,False,2022-05-17
6011,0,0,0,False,False,2022-05-10
6012,0,0,0,False,False,2022-05-16
6013,0,0,0,False,False,2022-05-25
6014,0,0,0,False,False,2022-05-24
6015,0,0,0,False,False,2022-05-04
6016,0,0,0,False,False,2022-05-02
6017,0,0,0,False,False,2022-05-24
6018,0,0,0,False,True,2022-05-18
6019,0,0,0,False,False,2022-05-17
6020,0,0,0,False,False,2022-05-02
6021,0,0,0,False,False,2022-05-29
6022,0,0,0,False,False,2022-05-07
6023,0,0,0,False,False,2022-05-04
6024,0,0,0,False,False,2022-05-21
6025,0,0,0,False,False,2022-05-18
6026,0,0,0,False,False,2022-05-07
6027,0,0,0,False,False,2022-05-27
6028,0,0,0,False,False,2022-05-26
6029,0,0,0,False,False,2022-05-25
6030,0,0,0,False,False,2022-05-10
6031,0,0,0,False,False,2022-05-04
6032,0,0,0,False,False,2022-05-22
6033,0,0,0,False,False,2022-05-05
6034,0,0,0,False,False,2022-05-14
6035,0,0,0,False,False,2022-05-17
6036,0,0,0,False,False,2022-05-10
6037,0,0,0,False,False,2022-05-20
6038,0,0,0,False,False,2022-05-10
6039,0,0,0,False,False,2022-05-01
6040,0,0,0,False,False,2022-05-10
6041,0,0,0,False,False,2022-05-25
6042,0,0,0,False,False,2022-05-07
6043,0,0,0,False,False,2022-05-31
6044,0,0,0,False,False,2022-05-02
6045,0,0,0,False,False,2022-05-28
6046,0,0,0,False,False,2022-05-09
6047,0,0,0,False,False,2022-05-10
6048,0,0,0,False,False,2022-05-02
6049,0,0,0,False,False,2022-05-03
6050,0,0,0,False,False,2022-05-18
6051,0,0,0,False,False,2022-05-30
6052,0,0,0,False,False,2022-05-16
6053,0,0,0,False,False,2022-05-02
6054,0,0,0,False,False,2022-05-17
6055,0,0,0,False,False,2022-05-10
6056,0,0,0,False,False,2022-05-10
6057,0,0,0,False,False,2022-05-20
6058,0,0,0,False,False,2022-05-11
6059,0,0,0,False,False,2022-05-12
6060,0,0,0,False,False,2022-05-21
6061,0,0,0,False,False,2022-05-15
6062,0,0,0,False,False,2022-05-11
6063,0,0,0,False,False,2022-05-24
6064,0,0,0,False,False,2022-05-05
6065,0,0,0,False,False,2022-05-20
6066,0,0,0,False,False,2022-05-28
6067,0,0,0,False,False,2022-05-01
6068,0,0,0,False,False,2022-05-09
6069,0,0,0,False,False,2022-05-16
6070,0,0,0,False,False,2022-05-22
6071,0,0,0,False,False,2022-05-31
6072,0,0,0,False,False,2022-05-17
6073,0,0,0,False,False,2022-05-21
6074,0,0,0,False,False,2022-05-02
6075,0,0,0,False,False,2022-05-23
6076,0,0,0,False,False,2022-05-09
6077,0,0,0,False,False,2022-05-19
6078,0,0,0,False,False,2022-05-11
6079,0,0,0,False,False,2022-05-04
6080,0,0,0,False,False,2022-05-18
6081,0,0,0,False,False,2022-05-01
6082,0,0,0,False,False,2022-05-31
6083,0,0,0,False,False,2022-05-24
6084,0,0,0,False,False,2022-05-27
6085,0,0,0,False,False,2022-05-04
6086,0,0,0,False,False,2022-05-30
6087,0,0,0,False,False,2022-05-28
6088,0,0,0,False,False,2022-05-08
6089,0,0,0,False,False,2022-05-15
6090,0,0,0,False,False,2022-05-30
6091,0,0,0,False,False,2022-05-19
6092,0,0,0,False,False,2022-05-05
6093,0,0,0,False,False,2022-05-04
6094,0,0,0,False,False,2022-05-04
6095,0,0,0,False,False,2022-05-10
6096,0,0,0,False,False,2022-05-09
6097,0,0,0,False,False,2022-05-24
6098,0,0,0,False,False,2022-05-03
6099,0,0,0,False,False,2022-05-18
6100,0,0,0,False,False,2022-05-10
6101,0,0,0,False,False,2022-05-24
6102,0,0,0,False,False,2022-05-28
6103,0,0,0,False,False,2022-05-28
6104,0,0,0,False,True,2022-05-26
6105,0,0,0,False,False,2022-05-06
6106,0,0,0,False,False,2022-05-28
6107,0,0,0,False,False,2022-05-06
6108,0,0,0,False,False,2022-05-27
6109,0,0,0,False,False,2022-05-27
6110,0,0,0,False,False,2022-05-22
6111,0,0,0,False,False,2022-05-21
6112,0,0,0,False,False,2022-05-04
6113,0,0,0,False,False,2022-05-13
6114,0,0,0,False,False,2022-05-12
6115,0,0,0,False,False,2022-05-21
6116,0,0,0,False,False,2022-05-15
6117,0,0,0,False,False,2022-05-12
6118,0,0,0,False,False,2022-05-30
6119,0,0,0,False,False,2022-05-23
6120,0,0,0,False,False,2022-05-05
6121,0,0,0,False,False,2022-05-01
6122,0,0,0,False,False,2022-05-05
6123,0,0,0,False,False,2022-05-02
6124,0,0,0,False,False,2022-05-27
6125,0,0,0,False,False,2022-05-14
6126,0,0,0,False,False,2022-05-26
6127,0,0,0,False,False,2022-05-19
6128,0,0,0,False,False,2022-05-22
6129,0,0,0,False,False,2022-05-04
6130,0,0,0,False,False,2022-05-13
6131,0,0,0,False,False,2022-05-02
6132,0,0,0,False,False,2022-05-18
6133,0,0,0,False,False,2022-05-12
6134,0,0,0,False,False,2022-05-27
6135,0,0,0,False,False,2022-05-28
6136,0,0,0,False,False,2022-05-12
6137,0,0,0,False,False,2022-05-25
6138,0,0,0,False,False,2022-05-14
6139,0,0,0,False,False,2022-05-29
6140,0,0,0,False,False,2022-05-24
6141,0,0,0,False,False,2022-05-08
6142,0,0,0,False,False,2022-05-18
6143,0,0,0,False,True,2022-05-22
6144,0,0,0,False,False,2022-05-31
6145,0,0,0,False,False,2022-05-06
6146,0,0,0,False,False,2022-05-12
6147,0,0,0,False,False,2022-05-23
6148,0,0,0,False,False,2022-05-24
6149,0,0,0,False,False,2022-05-01
6150,0,0,0,False,False,2022-05-06
6151,0,0,0,False,False,2022-05-13
6152,0,0,0,False,False,2022-05-16
6153,0,0,0,False,False,2022-05-10
6154,0,0,0,False,False,2022-05-05
6155,0,0,0,False,False,2022-05-23
6156,0,0,0,False,False,2022-05-31
6157,0,0,0,False,False,2022-05-31
6158,0,0,0,False,False,2022-05-05
6159,0,0,0,False,False,2022-05-07
6160,0,0,0,False,False,2022-05-01
6161,0,0,0,False,False,2022-05-11
6162,0,0,0,False,False,2022-05-16
6163,0,0,0,False,False,2022-05-27
6164,0,0,0,False,True,2022-05-07
6165,0,0,0,False,False,2022-05-01
6166,0,0,0,False,False,2022-05-13
6167,0,0,0,False,False,2022-05-15
6168,0,0,0,False,False,2022-05-26
6169,0,0,0,False,False,2022-05-17
6170,0,0,0,False,False,2022-05-04
6171,0,0,0,False,False,2022-05-02
6172,0,0,0,False,False,2022-05-01
6173,0,0,0,False,False,2022-05-14
6174,0,0,0,False,False,2022-05-18
6175,0,0,0,False,False,2022-05-05
6176,0,0,0,False,False,2022-05-20
6177,0,0,0,False,False,2022-05-12
6178,0,0,0,False,False,2022-05-30
6179,0,0,0,False,False,2022-05-24
6180,0,0,0,False,False,2022-05-28
6181,0,0,0,False,False,2022-05-21
6182,0,0,0,False,False,2022-05-29
6183,0,0,0,False,False,2022-05-24
6184,0,0,0,False,False,2022-05-16
6185,0,0,0,False,False,2022-05-11
6186,0,0,0,False,False,2022-05-29
6187,0,0,0,False,False,2022-05-25
6188,0,0,0,False,False,2022-05-27
6189,0,0,0,False,False,2022-05-31
6190,0,0,0,False,False,2022-05-31
6191,0,0,0,False,False,2022-05-31
6192,0,0,0,False,False,2022-05-19
6193,0,0,0,False,False,2022-05-01
6194,0,0,0,False,False,2022-05-09
6195,0,0,0,False,False,2022-05-26
6196,0,0,0,False,False,2022-05-12
6197,0,0,0,False,False,2022-05-01
6198,0,0,0,False,False,2022-05-31
6199,0,0,0,False,False,2022-05-19
6200,0,0,0,False,False,2022-05-14
6201,0,0,0,False,False,2022-05-01
6202,0,0,0,False,False,2022-05-12
6203,0,0,0,False,False,2022-05-22
6204,0,0,0,False,False,2022-05-21
6205,0,0,0,False,False,2022-05-11
6206,0,0,0,False,False,2022-05-22
6207,0,0,0,False,False,2022-05-10
6208,0,0,0,False,False,2022-05-24
6209,0,0,0,False,False,2022-05-28
6210,0,0,0,False,False,2022-05-12
6211,0,0,0,False,False,2022-05-04
6212,0,0,0,False,False,2022-05-12
6213,0,0,0,False,True,2022-05-14
6214,0,0,0,False,False,2022-05-01
6215,0,0,0,False,False,2022-05-06
6216,0,0,0,False,False,2022-05-19
6217,0,0,0,False,False,2022-05-18
6218,0,0,0,False,False,2022-05-09
6219,0,0,0,False,False,2022-05-08
6220,0,0,0,False,False,2022-05-03
6221,0,0,0,False,False,2022-05-25
6222,0,0,0,False,False,2022-05-14
6223,0,0,0,False,False,2022-05-31
6224,0,0,0,False,False,2022-05-26
6225,0,0,0,False,False,2022-05-12
6226,0,0,0,False,False,2022-05-23
6227,0,0,0,False,False,2022-05-28
6228,0,0,0,False,False,2022-05-26
6229,0,0,0,False,False,2022-05-09
6230,0,0,0,False,False,2022-05-04
6231,0,0,0,False,False,2022-05-21
6232,0,0,0,False,False,2022-05-21
6233,0,0,0,False,False,2022-05-13
6234,0,0,0,False,False,2022-05-30
6235,0,0,0,False,False,2022-05-26
6236,0,0,0,False,False,2022-05-13
6237,0,0,0,False,False,2022-05-13
6238,0,0,0,False,False,2022-05-23
6239,0,0,0,False,False,2022-05-16
6240,0,0,0,False,False,2022-05-02
6241,0,0,0,False,False,2022-05-08
6242,0,0,0,False,False,2022-05-25
6243,0,0,0,False,False,2022-05-09
6244,0,0,0,False,False,2022-05-01
6245,0,0,0,False,False,2022-05-31
6246,0,0,0,False,False,2022-05-25
6247,0,0,0,False,False,2022-05-08
6248,0,0,0,False,False,2022-05-26
6249,0,0,0,False,False,2022-05-26
6250,0,0,0,False,False,2022-05-14
6251,0,0,0,False,False,2022-05-12
6252,0,0,0,False,False,2022-05-26
6253,0,0,0,False,False,2022-05-01
6254,0,0,0,False,False,2022-05-03
6255,0,0,0,False,False,2022-05-22
6256,0,0,0,False,False,2022-05-11
6257,0,0,0,False,False,2022-05-22
6258,0,0,0,False,False,2022-05-15
6259,0,0,0,False,False,2022-05-08
6260,0,0,0,False,False,2022-05-31
6261,0,0,0,False,False,2022-05-18
6262,0,0,0,False,False,2022-05-12
6263,0,0,0,False,False,2022-05-05
6264,0,0,0,False,False,2022-05-24
6265,0,0,0,False,False,2022-05-26
6266,0,0,0,False,False,2022-05-24
6267,0,0,0,False,False,2022-05-31
6268,0,0,0,False,False,2022-05-19
6269,0,0,0,False,False,2022-05-16
6270,0,0,0,False,False,2022-05-18
6271,0,0,0,False,False,2022-05-28
6272,0,0,0,False,False,2022-05-16
6273,0,0,0,False,False,2022-05-02
6274,0,0,0,False,False,2022-05-26
6275,0,0,0,False,False,2022-05-28
6276,0,0,0,False,False,2022-05-17
6277,0,0,0,False,False,2022-05-05
6278,0,0,0,False,False,2022-05-19
6279,0,0,0,False,False,2022-05-26
6280,0,0,0,False,True,2022-05-09
6281,0,0,0,False,False,2022-05-29
6282,0,0,0,False,False,2022-05-18
6283,0,0,0,False,False,2022-05-29
6284,0,0,0,False,False,2022-05-10
6285,0,0,0,False,False,2022-05-01
6286,0,0,0,False,False,2022-05-13
6287,0,0,0,False,False,2022-05-29
6288,0,0,0,False,False,2022-05-08
6289,0,0,0,False,False,2022-05-11
6290,0,0,0,False,False,2022-05-01
6291,0,0,0,False,False,2022-05-04
6292,0,0,0,False,False,2022-05-05
6293,0,0,0,False,False,2022-05-28
6294,0,0,0,False,False,2022-05-13
6295,0,0,0,False,False,2022-05-27
6296,0,0,0,False,False,2022-05-23
6297,0,0,0,False,False,2022-05-20
6298,0,0,0,False,False,2022-05-09
6299,0,0,0,False,False,2022-05-19
6300,0,0,0,False,False,2022-05-06
6301,0,0,0,False,False,2022-05-12
6302,0,0,0,False,False,2022-05-22
6303,0,0,0,False,False,2022-05-16
6304,0,0,0,False,False,2022-05-17
6305,0,0,0,False,False,2022-05-26
6306,0,0,0,False,False,2022-05-17
6307,0,0,0,False,False,2022-05-06
6308,0,0,0,False,False,2022-05-23
6309,0,0,0,False,False,2022-05-22
6310,0,0,0,False,False,2022-05-17
6311,0,0,0,False,False,2022-05-02
6312,0,0,0,False,False,2022-05-24
6313,0,0,0,False,False,2022-05-01
6314,0,0,0,False,False,2022-05-27
6315,0,0,0,False,False,2022-05-20
6316,0,0,0,False,False,2022-05-20
6317,0,0,0,False,False,2022-05-08
6318,0,0,0,False,False,2022-05-28
6319,0,0,0,False,False,2022-05-11
6320,0,0,0,False,False,2022-05-28
6321,0,0,0,False,False,2022-05-12
6322,0,0,0,False,False,2022-05-03
6323,0,0,0,False,False,2022-05-24
6324,0,0,0,False,False,2022-05-13
6325,0,0,0,False,False,2022-05-15
6326,0,0,0,False,False,2022-05-12
6327,0,0,0,False,False,2022-05-24
6328,0,0,0,False,False,2022-05-08
6329,0,0,0,False,False,2022-05-02
6330,0,0,0,False,False,2022-05-02
6331,0,0,0,False,False,2022-05-16
6332,0,0,0,False,False,2022-05-08
6333,0,0,0,False,False,2022-05-25
6334,0,0,0,False,False,2022-05-29
6335,0,0,0,False,False,2022-05-28
6336,0,0,0,False,False,2022-05-06
6337,0,0,0,False,False,2022-05-04
6338,0,0,0,False,False,2022-05-05
6339,0,0,0,False,False,2022-05-26
6340,0,0,0,False,False,2022-05-29
6341,0,0,0,False,False,2022-05-15
6342,0,0,0,False,False,2022-05-27
6343,0,0,0,False,False,2022-05-14
6344,0,0,0,False,False,2022-05-06
6345,0,0,0,False,False,2022-05-11
6346,0,0,0,False,False,2022-05-23
6347,0,0,0,False,False,2022-05-20
6348,0,0,0,False,False,2022-05-16
6349,0,0,0,False,False,2022-05-21
6350,0,0,0,False,False,2022-05-17
6351,0,0,0,False,False,2022-05-14
6352,0,0,0,False,False,2022-05-06
6353,0,0,0,False,False,2022-05-30
6354,0,0,0,False,False,2022-05-14
6355,0,0,0,False,False,2022-05-31
6356,0,0,0,False,False,2022-05-25
6357,0,0,0,False,False,2022-05-24
6358,0,0,0,False,False,2022-05-19
6359,0,0,0,False,False,2022-05-25
6360,0,0,0,False,False,2022-05-11
6361,0,0,0,False,False,2022-05-05
6362,0,0,0,False,True,2022-05-28
6363,0,0,0,False,False,2022-05-20
6364,0,0,0,False,False,2022-05-05
6365,0,0,0,False,False,2022-05-25
6366,0,0,0,False,False,2022-05-23
6367,0,0,0,False,False,2022-05-22
6368,0,0,0,False,False,2022-05-17
6369,0,0,0,False,False,2022-05-03
6370,0,0,0,False,False,2022-05-31
6371,0,0,0,False,False,2022-05-11
6372,0,0,0,False,False,2022-05-15
6373,0,0,0,False,False,2022-05-08
6374,0,0,0,False,False,2022-05-10
6375,0,0,0,False,False,2022-05-27
6376,0,0,0,False,False,2022-05-06
6377,0,0,0,False,False,2022-05-13
6378,0,0,0,False,False,2022-05-24
6379,0,0,0,False,False,2022-05-26
6380,0,0,0,False,False,2022-05-23
6381,0,0,0,False,False,2022-05-10
6382,0,0,0,False,False,2022-05-11
6383,0,0,0,False,False,2022-05-02
6384,0,0,0,False,False,2022-05-31
6385,0,0,0,False,False,2022-05-31
6386,0,0,0,False,False,2022-05-16
6387,0,0,0,False,False,2022-05-05
6388,0,0,0,False,False,2022-05-04
6389,0,0,0,False,False,2022-05-12
6390,0,0,0,False,False,2022-05-26
6391,0,0,0,False,False,2022-05-03
6392,0,0,0,False,False,2022-05-03
6393,0,0,0,False,False,2022-05-30
6394,0,0,0,False,False,2022-05-04
6395,0,0,0,False,False,2022-05-15
6396,0,0,0,False,False,2022-05-12
6397,0,0,0,False,False,2022-05-01
6398,0,0,0,False,False,2022-05-15
6399,0,0,0,False,False,2022-05-13
6400,0,0,0,False,False,2022-05-24
6401,0,0,0,False,False,2022-05-03
6402,0,0,0,False,False,2022-05-05
6403,0,0,0,False,False,2022-05-09
6404,0,0,0,False,False,2022-05-30
6405,0,0,0,False,False,2022-05-10
6406,0,0,0,False,False,2022-05-02
6407,0,0,0,False,False,2022-05-23
6408,0,0,0,False,False,2022-05-29
6409,0,0,0,False,False,2022-05-31
6410,0,0,0,False,False,2022-05-15
6411,0,0,0,False,False,2022-05-29
6412,0,0,0,False,False,2022-05-01
6413,0,0,0,False,False,2022-05-03
6414,0,0,0,False,False,2022-05-03
6415,0,0,0,False,False,2022-05-22
6416,0,0,0,False,False,2022-05-15
6417,0,0,0,False,False,2022-05-05
6418,0,0,0,False,False,2022-05-15
6419,0,0,0,False,False,2022-05-23
6420,0,0,0,False,False,2022-05-25
6421,0,0,0,False,False,2022-05-24
6422,0,0,0,False,False,2022-05-21
6423,0,0,0,False,False,2022-05-28
6424,0,0,0,False,False,2022-05-06
6425,0,0,0,False,False,2022-05-06
6426,0,0,0,False,False,2022-05-24
6427,0,0,0,False,False,2022-05-11
6428,0,0,0,False,False,2022-05-08
6429,0,0,0,False,False,2022-05-21
6430,0,0,0,False,False,2022-05-02
6431,0,0,0,False,False,2022-05-28
6432,0,0,0,False,False,2022-05-11
6433,0,0,0,False,True,2022-05-21
6434,0,0,0,False,False,2022-05-31
6435,0,0,0,False,False,2022-05-24
6436,0,0,0,False,False,2022-05-20
6437,0,0,0,False,False,2022-05-12
6438,0,0,0,False,False,2022-05-20
6439,0,0,0,False,False,2022-05-31
6440,0,0,0,False,False,2022-05-30
6441,0,0,0,False,False,2022-05-25
6442,0,0,0,False,False,2022-05-30
6443,0,0,0,False,False,2022-05-10
6444,0,0,0,False,False,2022-05-06
6445,0,0,0,False,False,2022-05-02
6446,0,0,0,False,False,2022-05-04
6447,0,0,0,False,False,2022-05-31
6448,0,0,0,False,False,2022-05-23
6449,0,0,0,False,False,2022-05-13
6450,0,0,0,False,False,2022-05-02
6451,0,0,0,False,False,2022-05-29
6452,0,0,0,False,False,2022-05-26
6453,0,0,0,False,False,2022-05-13
6454,0,0,0,False,False,2022-05-09
6455,0,0,0,False,False,2022-05-08
6456,0,0,0,False,False,2022-05-21
6457,0,0,0,False,False,2022-05-12
6458,0,0,0,False,False,2022-05-11
6459,0,0,0,False,False,2022-05-07
6460,0,0,0,False,False,2022-05-20
6461,0,0,0,False,False,2022-05-24
6462,0,0,0,False,False,2022-05-09
6463,0,0,0,False,False,2022-05-09
6464,0,0,0,False,False,2022-05-18
6465,0,0,0,False,False,2022-05-13
6466,0,0,0,False,True,2022-05-23
6467,0,0,0,False,False,2022-05-20
6468,0,0,0,False,False,2022-05-20
6469,0,0,0,False,False,2022-05-27
6470,0,0,0,False,False,2022-05-14
6471,0,0,0,False,False,2022-05-20
6472,0,0,0,False,False,2022-05-03
6473,0,0,0,False,False,2022-05-28
6474,0,0,0,False,False,2022-05-17
6475,0,0,0,False,False,2022-05-13
6476,0,0,0,False,False,2022-05-16
6477,0,0,0,False,False,2022-05-18
6478,0,0,0,False,False,2022-05-04
6479,0,0,0,False,False,2022-05-27
6480,0,0,0,False,False,2022-05-09
6481,0,0,0,False,False,2022-05-12
6482,0,0,0,False,False,2022-05-12
6483,0,0,0,False,False,2022-05-28
6484,0,0,0,False,False,2022-05-01
6485,0,0,0,False,False,2022-05-25
6486,0,0,0,False,False,2022-05-25
6487,0,0,0,False,False,2022-05-12
6488,0,0,0,False,False,2022-05-26
6489,0,0,0,False,False,2022-05-23
6490,0,0,0,False,False,2022-05-21
6491,0,0,0,False,False,2022-05-21
6492,0,0,0,False,False,2022-05-03
6493,0,0,0,False,False,2022-05-03
6494,0,0,0,False,False,2022-05-10
6495,0,0,0,False,False,2022-05-30
6496,0,0,0,False,False,2022-05-17
6497,0,0,0,False,False,2022-05-26
6498,0,0,0,False,False,2022-05-27
6499,0,0,0,False,False,2022-05-23
6500,0,0,0,False,False,2022-05-13
6501,0,0,0,False,False,2022-05-21
6502,0,0,0,False,False,2022-05-03
6503,0,0,0,False,False,2022-05-13
6504,0,0,0,False,False,2022-05-19
6505,0,0,0,False,False,2022-05-27
6506,0,0,0,False,False,2022-05-07
6507,0,0,0,False,False,2022-05-18
6508,0,0,0,False,False,2022-05-19
6509,0,0,0,False,False,2022-05-19
6510,0,0,0,False,False,2022-05-27
6511,0,0,0,False,False,2022-05-31
6512,0,0,0,False,False,2022-05-02
6513,0,0,0,False,False,2022-05-02
6514,0,0,0,False,False,2022-05-26
6515,0,0,0,False,False,2022-05-28
6516,0,0,0,False,False,2022-05-29
6517,0,0,0,False,False,2022-05-15
6518,0,0,0,False,False,2022-05-30
6519,0,0,0,False,False,2022-05-21
6520,0,0,0,False,True,2022-05-11
6521,0,0,0,False,False,2022-05-28
6522,0,0,0,False,False,2022-05-31
6523,0,0,0,False,False,2022-05-04
6524,0,0,0,False,False,2022-05-21
6525,0,0,0,False,False,2022-05-05
6526,0,0,0,False,False,2022-05-05
6527,0,0,0,False,False,2022-05-11
6528,0,0,0,False,False,2022-05-09
6529,0,0,0,False,False,2022-05-27
6530,0,0,0,False,False,2022-05-19
6531,0,0,0,False,True,2022-05-30
6532,0,0,0,False,False,2022-05-10
6533,0,0,0,False,False,2022-05-17
6534,0,0,0,False,False,2022-05-19
6535,0,0,0,False,False,2022-05-20
6536,0,0,0,False,False,2022-05-08
6537,0,0,0,False,False,2022-05-05
6538,0,0,0,False,False,2022-05-31
6539,0,0,0,False,False,2022-05-30
6540,0,0,0,False,False,2022-05-13
6541,0,0,0,False,False,2022-05-01
6542,0,0,0,False,False,2022-05-15
6543,0,0,0,False,False,2022-05-28
6544,0,0,0,False,False,2022-05-12
6545,0,0,0,False,False,2022-05-09
6546,0,0,0,False,False,2022-05-26
6547,0,0,0,False,False,2022-05-24
6548,0,0,0,False,False,2022-05-18
6549,0,0,0,False,False,2022-05-27
6550,0,0,0,False,False,2022-05-28
6551,0,0,0,False,False,2022-05-01
6552,0,0,0,False,False,2022-05-25
6553,0,0,0,False,False,2022-05-03
6554,0,0,0,False,False,2022-05-10
6555,0,0,0,False,False,2022-05-25
6556,0,0,0,False,False,2022-05-20
6557,0,0,0,False,False,2022-05-09
6558,0,0,0,False,False,2022-05-15
6559,0,0,0,False,False,2022-05-27
6560,0,0,0,False,False,2022-05-02
6561,0,0,0,False,False,2022-05-22
6562,0,0,0,False,False,2022-05-14
6563,0,0,0,False,False,2022-05-17
6564,0,0,0,False,False,2022-05-19
